date,spec_long,spec_short,comm_long,comm_short,nonrept_long,nonrept_short,spec_net,comm_net,small_spec_net
2006-01-03,197322,219271,696228,604170,171494,241603,-21949,92058,-70109
2006-01-10,187769,203552,695721,608163,179078,250853,-15783,87558,-71775
2006-01-17,183844,201636,697389,615558,186873,250912,-17792,81831,-64039
2006-01-24,196614,230248,663034,581880,196491,244011,-33634,81154,-47520
2006-01-31,263752,313763,744141,573830,176658,296958,-50011,170311,-120300
2006-02-07,315870,360641,811403,613308,162610,315934,-44771,198095,-153324
2006-02-14,340698,366021,868044,675654,152960,320027,-25323,192390,-167067
2006-02-21,372596,386242,894809,721686,158653,318130,-13646,173123,-159477
2006-02-28,388068,387153,783900,648631,181198,317382,915,135269,-136184
2006-03-07,327127,380313,776838,578501,183771,328922,-53186,198337,-145151
2006-03-14,313370,346472,750539,610663,165506,272280,-33102,139876,-106774
2006-03-21,260673,273399,728685,606748,161768,270979,-12726,121937,-109211
2006-03-28,271116,280651,739719,603312,147244,274116,-9535,136407,-126872
2006-04-04,257367,281877,738764,581817,162556,294993,-24510,156947,-132437
2006-04-11,264165,268405,745692,616215,180157,305394,-4240,129477,-125237
2006-04-18,277321,271625,754979,657432,201403,304646,5696,97547,-103243
2006-04-25,311934,303922,764759,637756,195375,330390,8012,127003,-135015
2006-05-02,291118,283880,787419,665511,199088,328234,7238,121908,-129146
2006-05-09,272027,302639,789493,651994,218334,325221,-30612,137499,-106887
2006-05-16,311317,312805,759711,670499,220996,308720,-1488,89212,-87724
2006-05-23,289395,288856,800554,707407,233952,327638,539,93147,-93686
2006-05-30,268026,296883,731372,603546,202472,301441,-28857,127826,-98969
2006-06-06,269481,283033,748739,659503,189532,265216,-13552,89236,-75684
2006-06-13,268207,271139,737311,675253,205239,264365,-2932,62058,-59126
2006-06-20,293122,288574,781329,679979,191221,297119,4548,101350,-105898
2006-06-27,295011,268709,775843,684391,196912,314666,26302,91452,-117754
2006-07-03,267243,233830,763166,682797,191093,304875,33413,80369,-113782
2006-07-11,259348,225041,754211,678025,188039,298532,34307,76186,-110493
2006-07-18,270803,273289,745783,641257,171270,273310,-2486,104526,-102040
2006-07-25,257530,236768,742336,698384,208054,272768,20762,43952,-64714
2006-08-01,260381,242687,804095,787690,227208,261307,17694,16405,-34099
2006-08-08,230712,283862,843468,764780,249924,275462,-53150,78688,-25538
2006-08-15,218390,299932,813851,730855,268189,269643,-81542,82996,-1454
2006-08-22,254372,261640,849220,836022,276636,282566,-7268,13198,-5930
2006-08-29,264203,242725,872980,875208,267361,286611,21478,-2228,-19250
2006-09-05,239426,234410,848785,836980,261714,278535,5016,11805,-16821
2006-09-12,238823,199429,792874,814391,258375,276252,39394,-21517,-17877
2006-09-19,217001,215542,781940,775774,279041,286666,1459,6166,-7625
2006-09-26,229745,187134,852000,912781,296612,278442,42611,-60781,18170
2006-10-03,261047,222103,844361,911260,284049,256094,38944,-66899,27955
2006-10-10,235797,194564,894716,924891,270690,281748,41233,-30175,-11058
2006-10-17,203530,194941,913780,922633,256224,255960,8589,-8853,264
2006-10-24,188800,199552,967424,924709,235481,267444,-10752,42715,-31963
2006-10-31,212173,206776,922121,897473,255976,286021,5397,24648,-30045
2006-11-07,166169,211083,924604,873689,275921,281922,-44914,50915,-6001
2006-11-14,215226,236552,928517,912443,287304,282052,-21326,16074,5252
2006-11-21,157348,198712,1060434,1008352,229974,240692,-41364,52082,-10718
2006-11-28,195083,237678,1000505,978056,320957,300811,-42595,22449,20146
2006-12-05,266718,261687,879708,920489,305000,269250,5031,-40781,35750
2006-12-12,211450,291217,898566,842790,287323,263332,-79767,55776,23991
2006-12-19,194456,262172,902290,826481,254508,262601,-67716,75809,-8093
2006-12-26,191481,253476,893438,819936,235126,246633,-61995,73502,-11507
2007-01-03,186681,243638,915015,838173,240306,260191,-56957,76842,-19885
2007-01-09,209069,233770,969574,890886,223223,277210,-24701,78688,-53987
2007-01-16,220353,234001,1006251,911985,210235,290853,-13648,94266,-80618
2007-01-23,219776,260003,1045596,939897,211010,276482,-40227,105699,-65472
2007-01-30,242488,220636,1033030,959333,208547,304096,21852,73697,-95549
2007-02-06,227097,269685,1065630,951703,217005,288344,-42588,113927,-71339
2007-02-13,200273,276434,1057201,895740,201527,286827,-76161,161461,-85300
2007-02-20,188988,255113,1009739,894428,225592,274778,-66125,115311,-49186
2007-02-27,230242,262170,1001766,931937,264593,302494,-31928,69829,-37901
2007-03-06,252188,283260,888009,880836,252699,228800,-31072,7173,23899
2007-03-13,188197,300620,965694,873148,269613,249736,-112423,92546,19877
2007-03-20,184868,350100,1010004,861249,250092,233615,-165232,148755,16477
2007-03-27,205690,397131,1042776,876720,260337,234952,-191441,166056,25385
2007-04-03,227937,388943,1030555,872637,244353,241265,-161006,157918,3088
2007-04-10,190199,341733,1111472,926039,237932,271831,-151534,185433,-33899
2007-04-17,210902,351345,1091714,938573,252646,265344,-140443,153141,-12698
2007-04-24,249697,400250,1137575,1004831,260846,243037,-150553,132744,17809
2007-05-01,291931,396892,1156603,1055337,253402,249707,-104961,101266,3695
2007-05-08,315086,385363,1126863,1059021,268749,266314,-70277,67842,2435
2007-05-15,275670,383598,1143854,1027420,254007,262513,-107928,116434,-8506
2007-05-22,237268,353175,1151123,1001665,230053,263604,-115907,149458,-33551
