date,open,close
2006-01-03,2.1600000858306885,2.1679999828338623
2006-01-04,2.1600000858306885,2.2165000438690186
2006-01-05,2.2114999294281006,2.1384999752044678
2006-01-06,2.1500000953674316,2.1554999351501465
2006-01-09,2.1679999828338623,2.1670000553131104
2006-01-10,2.180000066757202,2.179500102996826
2006-01-11,2.1689999103546143,2.1549999713897705
2006-01-12,2.1524999141693115,2.1470000743865967
2006-01-13,2.1549999713897705,2.1679999828338623
2006-01-17,2.1549999713897705,2.1689999103546143
2006-01-18,2.1549999713897705,2.1700000762939453
2006-01-19,2.1689999103546143,2.1559998989105225
2006-01-20,2.1500000953674316,2.130000114440918
2006-01-23,2.134999990463257,2.1424999237060547
2006-01-24,2.119999885559082,2.172499895095825
2006-01-25,2.190000057220459,2.2184998989105225
2006-01-26,2.2300000190734863,2.2314999103546143
2006-01-27,2.2330000400543213,2.2964999675750732
2006-01-30,2.242000102996826,2.234499931335449
2006-01-31,2.234499931335449,2.2355000972747803
2006-02-01,2.242000102996826,2.259000062942505
2006-02-02,2.259000062942505,2.31850004196167
2006-02-03,2.319999933242798,2.318000078201294
2006-02-06,2.302999973297119,2.3364999294281006
2006-02-07,2.3269999027252197,2.2874999046325684
2006-02-08,2.2769999504089355,2.2799999713897705
2006-02-09,2.2990000247955322,2.309000015258789
2006-02-10,2.2839999198913574,2.2260000705718994
2006-02-13,2.240000009536743,2.236999988555908
2006-02-14,2.2309999465942383,2.2664999961853027
2006-02-15,2.244999885559082,2.194000005722046
2006-02-16,2.180999994277954,2.236999988555908
2006-02-17,2.2200000286102295,2.2090001106262207
2006-02-21,2.240000009536743,2.2809998989105225
2006-02-22,2.253000020980835,2.2660000324249268
2006-02-23,2.265000104904175,2.2100000381469727
2006-02-24,2.2039999961853027,2.2039999961853027
2006-02-27,2.2090001106262207,2.140500068664551
2006-02-28,2.134999990463257,2.185499906539917
2006-03-01,2.185499906539917,2.243499994277954
2006-03-02,2.23799991607666,2.2755000591278076
2006-03-03,2.2699999809265137,2.2695000171661377
2006-03-06,2.2664999961853027,2.2009999752044678
2006-03-07,2.200500011444092,2.186000108718872
2006-03-08,2.191499948501587,2.172499895095825
2006-03-09,2.1640000343322754,2.2044999599456787
2006-03-10,2.197499990463257,2.2170000076293945
2006-03-13,2.2295000553131104,2.251499891281128
2006-03-14,2.253000020980835,2.259999990463257
2006-03-15,2.259500026702881,2.252000093460083
2006-03-16,2.25,2.2664999961853027
2006-03-17,2.3010001182556152,2.36899995803833
2006-03-20,2.365499973297119,2.3440001010894775
2006-03-21,2.375499963760376,2.3340001106262207
2006-03-22,2.3289999961853027,2.3499999046325684
2006-03-23,2.3410000801086426,2.4089999198913574
2006-03-24,2.4010000228881836,2.4114999771118164
2006-03-27,2.4200000762939453,2.4749999046325684
2006-03-28,2.4649999141693115,2.49399995803833
2006-03-29,2.513000011444092,2.4765000343322754
2006-03-30,2.4690001010894775,2.503499984741211
2006-03-31,2.502500057220459,2.48799991607666
2006-04-03,2.492500066757202,2.5769999027252197
2006-04-04,2.5850000381469727,2.573499917984009
2006-04-05,2.609999895095825,2.628000020980835
2006-04-06,2.6475000381469727,2.676500082015991
2006-04-07,2.674999952316284,2.6705000400543213
2006-04-10,2.7200000286102295,2.739000082015991
2006-04-11,2.749000072479248,2.751499891281128
2006-04-12,2.751499891281128,2.821500062942505
2006-04-13,2.8519999980926514,2.868000030517578
2006-04-17,3.0,2.9649999141693115
2006-04-18,2.9600000381469727,3.059000015258789
2006-04-19,3.059000015258789,3.058500051498413
2006-04-20,3.0350000858306885,3.065999984741211
2006-04-21,3.062999963760376,3.247999906539917
2006-04-24,3.2100000381469727,3.2135000228881836
2006-04-25,3.3399999141693115,3.4079999923706055
2006-04-26,3.424999952316284,3.4830000400543213
2006-04-27,3.3864998817443848,3.259999990463257
2006-04-28,3.259999990463257,3.3355000019073486
2006-05-01,3.3269999027252197,3.453000068664551
2006-05-02,3.4700000286102295,3.4165000915527344
2006-05-03,3.390000104904175,3.424999952316284
2006-05-04,3.3989999294281006,3.5929999351501465
2006-05-05,3.5799999237060547,3.5969998836517334
2006-05-08,3.61299991607666,3.6054999828338623
2006-05-09,3.609999895095825,3.696000099182129
2006-05-10,3.7125000953674316,3.7839999198913574
2006-05-11,3.799999952316284,4.0329999923706055
2006-05-12,4.025000095367432,3.9665000438690186
2006-05-15,3.7274999618530273,3.86899995803833
2006-05-16,3.8615000247955322,3.9820001125335693
2006-05-17,3.9600000381469727,3.8304998874664307
2006-05-18,3.7890000343322754,3.869499921798706
2006-05-19,3.740000009536743,3.6429998874664307
2006-05-22,3.619999885559082,3.640000104904175
2006-05-23,3.630000114440918,4.075500011444092
2006-05-24,4.038000106811523,3.8304998874664307
2006-05-25,3.799999952316284,3.9014999866485596
2006-05-26,3.940000057220459,4.014999866485596
2006-05-30,3.8940000534057617,3.746999979019165
2006-05-31,3.7699999809265137,3.7165000438690186
2006-06-01,3.7200000286102295,3.56850004196167
2006-06-02,3.56850004196167,3.6644999980926514
2006-06-05,3.680000066757202,3.690999984741211
2006-06-06,3.6679999828338623,3.5845000743865967
2006-06-07,3.559999942779541,3.678999900817871
2006-06-08,3.5789999961853027,3.4519999027252197
2006-06-09,3.4679999351501465,3.372999906539917
2006-06-12,3.305000066757202,3.3285000324249268
2006-06-13,3.2850000858306885,3.0954999923706055
2006-06-14,3.0954999923706055,3.1535000801086426
2006-06-15,3.2149999141693115,3.309000015258789
2006-06-16,3.359999895095825,3.3864998817443848
2006-06-19,3.3949999809265137,3.252500057220459
2006-06-20,3.2249999046325684,3.2864999771118164
2006-06-21,3.2300000190734863,3.30049991607666
2006-06-22,3.390000104904175,3.2054998874664307
2006-06-23,3.194999933242798,3.3424999713897705
2006-06-26,3.309999942779541,3.444000005722046
2006-06-27,3.4000000953674316,3.2869999408721924
2006-06-28,3.380000114440918,3.433000087738037
2006-06-29,3.2929999828338623,3.4230000972747803
2006-06-30,3.4100000858306885,3.4625000953674316
2006-07-05,3.50600004196167,3.494499921798706
2006-07-06,3.502000093460083,3.7144999504089355
2006-07-07,3.7039999961853027,3.6424999237060547
2006-07-10,3.640000104904175,3.677000045776367
2006-07-11,3.671999931335449,3.7225000858306885
2006-07-12,3.740000009536743,3.7750000953674316
2006-07-13,3.7699999809265137,3.7915000915527344
2006-07-14,3.815000057220459,3.8294999599456787
2006-07-17,3.759999990463257,3.7144999504089355
2006-07-18,3.755000114440918,3.680500030517578
2006-07-19,3.640000104904175,3.678499937057495
2006-07-20,3.5950000286102295,3.484999895095825
2006-07-21,3.4679999351501465,3.4165000915527344
2006-07-24,3.4679999351501465,3.4835000038146973
2006-07-25,3.445499897003174,3.5385000705718994
2006-07-26,3.5295000076293945,3.484499931335449
2006-07-27,3.5399999618530273,3.5185000896453857
2006-07-28,3.509999990463257,3.5840001106262207
2006-07-31,3.5824999809265137,3.609999895095825
2006-08-01,3.609999895095825,3.632999897003174
2006-08-02,3.615000009536743,3.628499984741211
2006-08-03,3.625,3.5295000076293945
2006-08-04,3.634999990463257,3.6624999046325684
2006-08-07,3.690000057220459,3.625499963760376
2006-08-08,3.619999885559082,3.621000051498413
2006-08-09,3.619999885559082,3.74399995803833
2006-08-10,3.740000009536743,3.6644999980926514
2006-08-11,3.6700000762939453,3.513000011444092
2006-08-14,3.5,3.566999912261963
2006-08-15,3.5250000953674316,3.557499885559082
2006-08-16,3.5299999713897705,3.494999885559082
2006-08-17,3.490000009536743,3.382999897003174
2006-08-18,3.450000047683716,3.450000047683716
2006-08-21,3.509999990463257,3.5225000381469727
2006-08-22,3.5199999809265137,3.498500108718872
2006-08-23,3.4649999141693115,3.4730000495910645
2006-08-24,3.4730000495910645,3.440000057220459
2006-08-25,3.424999952316284,3.4549999237060547
2006-08-28,3.450000047683716,3.4839999675750732
2006-08-29,3.4800000190734863,3.4230000972747803
2006-08-30,3.4049999713897705,3.365000009536743
2006-08-31,3.3550000190734863,3.4690001010894775
2006-09-01,3.4690001010894775,3.4749999046325684
2006-09-04,3.484499931335449,3.495500087738037
2006-09-05,3.484499931335449,3.6510000228881836
2006-09-06,3.6494998931884766,3.7019999027252197
2006-09-07,3.6989998817443848,3.6654999256134033
2006-09-08,3.6760001182556152,3.578000068664551
2006-09-11,3.5799999237060547,3.434000015258789
2006-09-12,3.424499988555908,3.390500068664551
2006-09-13,3.387500047683716,3.3924999237060547
2006-09-14,3.428999900817871,3.381999969482422
2006-09-15,3.371999979019165,3.316499948501587
2006-09-18,3.3399999141693115,3.4179999828338623
2006-09-19,3.384999990463257,3.375499963760376
2006-09-20,3.2699999809265137,3.369999885559082
2006-09-21,3.3924999237060547,3.421999931335449
2006-09-22,3.4784998893737793,3.439500093460083
2006-09-25,3.378999948501587,3.447499990463257
2006-09-26,3.450000047683716,3.4635000228881836
2006-09-27,3.4665000438690186,3.4755001068115234
2006-09-28,3.4700000286102295,3.4140000343322754
2006-09-29,3.3949999809265137,3.4590001106262207
2006-10-02,3.4700000286102295,3.430500030517578
2006-10-03,3.4159998893737793,3.2864999771118164
2006-10-04,3.2764999866485596,3.197999954223633
2006-10-05,3.2950000762939453,3.299499988555908
2006-10-06,3.3299999237060547,3.383500099182129
2006-10-09,3.4149999618530273,3.4065001010894775
2006-10-10,3.375,3.372999906539917
2006-10-11,3.390000104904175,3.4000000953674316
2006-10-12,3.369999885559082,3.374000072479248
2006-10-13,3.424999952316284,3.3984999656677246
2006-10-16,3.505000114440918,3.559999942779541
2006-10-17,3.5999999046325684,3.484999895095825
2006-10-18,3.4839999675750732,3.4709999561309814
2006-10-19,3.4749999046325684,3.4885001182556152
2006-10-20,3.4885001182556152,3.444499969482422
2006-10-23,3.430000066757202,3.430000066757202
2006-10-24,3.380000114440918,3.4014999866485596
2006-10-25,3.375,3.388000011444092
2006-10-26,3.359999895095825,3.381999969482422
2006-10-27,3.378499984741211,3.3910000324249268
2006-10-30,3.3949999809265137,3.3405001163482666
2006-10-31,3.3304998874664307,3.3359999656677246
2006-11-01,3.3359999656677246,3.2304999828338623
2006-11-02,3.25,3.2839999198913574
2006-11-03,3.299999952316284,3.315500020980835
2006-11-06,3.2899999618530273,3.3324999809265137
2006-11-07,3.4000000953674316,3.3454999923706055
2006-11-08,3.2955000400543213,3.2320001125335693
2006-11-09,3.2699999809265137,3.2955000400543213
2006-11-10,3.194999933242798,3.077500104904175
2006-11-13,3.109999895095825,3.065000057220459
2006-11-14,3.069999933242798,3.0840001106262207
2006-11-15,3.059999942779541,3.0875000953674316
2006-11-16,3.059999942779541,3.0360000133514404
2006-11-17,3.0299999713897705,3.052500009536743
2006-11-20,3.065000057220459,3.0364999771118164
2006-11-21,3.0875000953674316,3.1105000972747803
2006-11-22,3.1449999809265137,3.1059999465942383
2006-11-27,3.184999942779541,3.186000108718872
2006-11-28,3.186000108718872,3.135499954223633
2006-11-29,3.1449999809265137,3.128000020980835
2006-11-30,3.128999948501587,3.1714999675750732
2006-12-01,3.1700000762939453,3.1470000743865967
2006-12-04,3.1505000591278076,3.1570000648498535
2006-12-05,3.1624999046325684,3.234499931335449
2006-12-06,3.2274999618530273,3.1489999294281006
2006-12-07,3.1489999294281006,3.0940001010894775
2006-12-08,3.109999895095825,3.1070001125335693
2006-12-11,3.119499921798706,3.119999885559082
2006-12-12,3.130000114440918,3.0845000743865967
2006-12-13,3.0824999809265137,3.0244998931884766
2006-12-14,3.0420000553131104,3.0450000762939453
2006-12-15,3.0274999141693115,3.003999948501587
2006-12-18,3.0299999713897705,3.0169999599456787
2006-12-19,3.003000020980835,3.002500057220459
2006-12-20,2.9509999752044678,2.939500093460083
2006-12-21,2.9000000953674316,2.8605000972747803
2006-12-22,2.8540000915527344,2.8299999237060547
2006-12-25,2.8540000915527344,2.8299999237060547
2006-12-26,2.8429999351501465,2.8505001068115234
2006-12-27,2.875,2.881999969482422
2006-12-28,2.880000114440918,2.880000114440918
2006-12-29,2.877000093460083,2.8540000915527344
2007-01-01,2.877000093460083,2.8540000915527344
2007-01-02,2.799999952316284,2.8540000915527344
2007-01-03,2.7795000076293945,2.632499933242798
2007-01-04,2.5899999141693115,2.5885000228881836
2007-01-05,2.5899999141693115,2.5225000381469727
2007-01-08,2.55649995803833,2.5144999027252197
2007-01-09,2.509999990463257,2.5420000553131104
2007-01-10,2.5425000190734863,2.6514999866485596
2007-01-11,2.680000066757202,2.6484999656677246
2007-01-12,2.624000072479248,2.5929999351501465
2007-01-16,2.5850000381469727,2.565000057220459
2007-01-17,2.549999952316284,2.555500030517578
2007-01-18,2.5,2.4769999980926514
2007-01-19,2.4760000705718994,2.502000093460083
2007-01-22,2.5260000228881836,2.5195000171661377
2007-01-23,2.559999942779541,2.566499948501587
2007-01-24,2.5910000801086426,2.5885000228881836
2007-01-25,2.6449999809265137,2.6394999027252197
2007-01-26,2.609999895095825,2.621500015258789
2007-01-29,2.5269999504089355,2.5285000801086426
